user_id,activity_id,rating,comments,interest_level,organization_role
1094,11,5,User 1094 feedback for activity 11.,High,Organizer
1094,12,3,User 1094 feedback for activity 12.,Medium,Organizer
1094,13,1,User 1094 feedback for activity 13.,High,Host
1094,14,4,User 1094 feedback for activity 14.,High,Organizer
1094,15,4,User 1094 feedback for activity 15.,Low,Organizer
1094,16,2,User 1094 feedback for activity 16.,Low,Host
1094,17,3,User 1094 feedback for activity 17.,Low,Host
1094,18,5,User 1094 feedback for activity 18.,Medium,Host
1094,19,3,User 1094 feedback for activity 19.,Low,Organizer
1094,20,2,User 1094 feedback for activity 20.,High,Host
1094,21,5,User 1094 feedback for activity 21.,High,Organizer
1094,22,4,User 1094 feedback for activity 22.,Low,Organizer
1094,23,1,User 1094 feedback for activity 23.,High,Host
1094,24,2,User 1094 feedback for activity 24.,Medium,Organizer
1094,25,4,User 1094 feedback for activity 25.,Low,Host
1094,26,3,User 1094 feedback for activity 26.,Medium,Organizer
1094,27,5,User 1094 feedback for activity 27.,Medium,Host
1094,28,3,User 1094 feedback for activity 28.,High,Organizer
1094,29,1,User 1094 feedback for activity 29.,Medium,Host
1094,30,2,User 1094 feedback for activity 30.,High,Host
1094,31,1,User 1094 feedback for activity 31.,Medium,Organizer
1094,32,5,User 1094 feedback for activity 32.,Low,Host
1094,33,2,User 1094 feedback for activity 33.,High,Organizer
1094,34,2,User 1094 feedback for activity 34.,Low,Host
1094,35,5,User 1094 feedback for activity 35.,Low,Organizer
1094,36,3,User 1094 feedback for activity 36.,High,Organizer
1094,37,4,User 1094 feedback for activity 37.,Medium,Organizer
1094,38,1,User 1094 feedback for activity 38.,Medium,Host
1094,39,4,User 1094 feedback for activity 39.,Low,Host
1094,40,2,User 1094 feedback for activity 40.,Low,Organizer
1094,41,2,User 1094 feedback for activity 41.,High,Host
1094,42,1,User 1094 feedback for activity 42.,High,Host
1094,43,1,User 1094 feedback for activity 43.,High,Organizer
1094,44,5,User 1094 feedback for activity 44.,Medium,Host
1094,45,4,User 1094 feedback for activity 45.,Medium,Host
1094,46,2,User 1094 feedback for activity 46.,High,Organizer
1094,47,4,User 1094 feedback for activity 47.,Low,Organizer
1094,48,1,User 1094 feedback for activity 48.,Low,Host
1094,49,5,User 1094 feedback for activity 49.,Low,Organizer
1094,50,4,User 1094 feedback for activity 50.,Low,Host
1094,51,2,User 1094 feedback for activity 51.,Medium,Host
1094,52,3,User 1094 feedback for activity 52.,Low,Organizer
1094,53,5,User 1094 feedback for activity 53.,Medium,Organizer
1094,54,5,User 1094 feedback for activity 54.,High,Host
1094,55,5,User 1094 feedback for activity 55.,Medium,Organizer
1094,56,3,User 1094 feedback for activity 56.,Low,Host
1094,57,1,User 1094 feedback for activity 57.,High,Host
1094,58,3,User 1094 feedback for activity 58.,Low,Organizer
1094,59,1,User 1094 feedback for activity 59.,Low,Host
1094,60,3,User 1094 feedback for activity 60.,High,Host
1094,61,1,User 1094 feedback for activity 61.,High,Organizer
1094,62,3,User 1094 feedback for activity 62.,Medium,Host
1094,63,4,User 1094 feedback for activity 63.,Medium,Host
1094,64,5,User 1094 feedback for activity 64.,High,Host
1094,65,5,User 1094 feedback for activity 65.,Low,Host
1094,66,3,User 1094 feedback for activity 66.,Medium,Host
1094,67,1,User 1094 feedback for activity 67.,Medium,Host
1094,68,3,User 1094 feedback for activity 68.,High,Host
1094,69,3,User 1094 feedback for activity 69.,Medium,Organizer
1094,70,5,User 1094 feedback for activity 70.,Medium,Host
1094,71,2,User 1094 feedback for activity 71.,Medium,Host
1094,72,5,User 1094 feedback for activity 72.,Low,Host
1094,73,3,User 1094 feedback for activity 73.,Low,Host
1094,74,4,User 1094 feedback for activity 74.,Medium,Organizer
1094,75,3,User 1094 feedback for activity 75.,Medium,Host
1094,76,2,User 1094 feedback for activity 76.,High,Host
1094,77,1,User 1094 feedback for activity 77.,Medium,Organizer
1094,78,4,User 1094 feedback for activity 78.,Medium,Organizer
1094,79,1,User 1094 feedback for activity 79.,Medium,Organizer
1094,80,5,User 1094 feedback for activity 80.,Medium,Host
1094,81,1,User 1094 feedback for activity 81.,Low,Host
1094,82,2,User 1094 feedback for activity 82.,Medium,Host
1094,83,4,User 1094 feedback for activity 83.,Low,Host
1094,84,4,User 1094 feedback for activity 84.,Low,Host
1094,85,4,User 1094 feedback for activity 85.,High,Host
1094,86,3,User 1094 feedback for activity 86.,Low,Organizer
1094,87,4,User 1094 feedback for activity 87.,Low,Organizer
1094,88,1,User 1094 feedback for activity 88.,High,Organizer
1094,89,4,User 1094 feedback for activity 89.,Medium,Organizer
1094,90,5,User 1094 feedback for activity 90.,Low,Host
1094,91,2,User 1094 feedback for activity 91.,High,Organizer
1094,92,1,User 1094 feedback for activity 92.,Medium,Host
1094,93,3,User 1094 feedback for activity 93.,High,Organizer
1094,94,5,User 1094 feedback for activity 94.,High,Organizer
1094,95,2,User 1094 feedback for activity 95.,Medium,Organizer
1094,96,5,User 1094 feedback for activity 96.,High,Organizer
1094,97,4,User 1094 feedback for activity 97.,Medium,Organizer
1094,98,2,User 1094 feedback for activity 98.,Low,Organizer
1094,99,2,User 1094 feedback for activity 99.,Medium,Host
1094,100,2,User 1094 feedback for activity 100.,Low,Host
1095,1,3,User 1095 feedback for activity 1.,High,Organizer
1095,2,4,User 1095 feedback for activity 2.,Low,Host
1095,3,1,User 1095 feedback for activity 3.,Medium,Organizer
1095,4,3,User 1095 feedback for activity 4.,Low,Host
1095,5,1,User 1095 feedback for activity 5.,Low,Organizer
1095,6,5,User 1095 feedback for activity 6.,Medium,Organizer
1095,7,4,User 1095 feedback for activity 7.,Low,Organizer
1095,8,5,User 1095 feedback for activity 8.,High,Host
1095,9,2,User 1095 feedback for activity 9.,High,Host
1095,10,5,User 1095 feedback for activity 10.,Medium,Host
1095,11,2,User 1095 feedback for activity 11.,Medium,Host
1095,12,4,User 1095 feedback for activity 12.,Medium,Organizer
1095,13,5,User 1095 feedback for activity 13.,Low,Host
1095,14,3,User 1095 feedback for activity 14.,Medium,Host
1095,15,3,User 1095 feedback for activity 15.,Low,Host
1095,16,2,User 1095 feedback for activity 16.,Medium,Host
1095,17,5,User 1095 feedback for activity 17.,Medium,Organizer
1095,18,4,User 1095 feedback for activity 18.,High,Host
1095,19,1,User 1095 feedback for activity 19.,Low,Organizer
1095,20,2,User 1095 feedback for activity 20.,High,Organizer
1095,21,2,User 1095 feedback for activity 21.,Low,Host
1095,22,4,User 1095 feedback for activity 22.,High,Host
1095,23,4,User 1095 feedback for activity 23.,Medium,Organizer
1095,24,4,User 1095 feedback for activity 24.,Low,Host
1095,25,1,User 1095 feedback for activity 25.,Low,Organizer
1095,26,2,User 1095 feedback for activity 26.,Medium,Host
1095,27,4,User 1095 feedback for activity 27.,Low,Organizer
1095,28,2,User 1095 feedback for activity 28.,High,Host
1095,29,1,User 1095 feedback for activity 29.,Medium,Host
1095,30,2,User 1095 feedback for activity 30.,High,Host
1095,31,2,User 1095 feedback for activity 31.,Low,Organizer
1095,32,2,User 1095 feedback for activity 32.,High,Organizer
1095,33,3,User 1095 feedback for activity 33.,Medium,Host
1095,34,1,User 1095 feedback for activity 34.,Medium,Organizer
1095,35,4,User 1095 feedback for activity 35.,Medium,Host
1095,36,5,User 1095 feedback for activity 36.,Low,Organizer
1095,37,1,User 1095 feedback for activity 37.,Low,Organizer
1095,38,1,User 1095 feedback for activity 38.,Medium,Organizer
1095,39,5,User 1095 feedback for activity 39.,Medium,Organizer
1095,40,4,User 1095 feedback for activity 40.,Medium,Organizer
1095,41,4,User 1095 feedback for activity 41.,Medium,Host
1095,42,5,User 1095 feedback for activity 42.,Low,Organizer
1095,43,5,User 1095 feedback for activity 43.,High,Host
1095,44,3,User 1095 feedback for activity 44.,Medium,Host
1095,45,1,User 1095 feedback for activity 45.,Low,Organizer
1095,46,2,User 1095 feedback for activity 46.,High,Organizer
1095,47,2,User 1095 feedback for activity 47.,Low,Organizer
1095,48,3,User 1095 feedback for activity 48.,High,Organizer
1095,49,5,User 1095 feedback for activity 49.,High,Host
1095,50,2,User 1095 feedback for activity 50.,High,Host
1095,51,3,User 1095 feedback for activity 51.,High,Host
1095,52,4,User 1095 feedback for activity 52.,High,Organizer
1095,53,3,User 1095 feedback for activity 53.,Medium,Host
1095,54,4,User 1095 feedback for activity 54.,High,Host
1095,55,3,User 1095 feedback for activity 55.,Medium,Host
1095,56,1,User 1095 feedback for activity 56.,Medium,Host
1095,57,1,User 1095 feedback for activity 57.,High,Host
1095,58,4,User 1095 feedback for activity 58.,Low,Host
1095,59,4,User 1095 feedback for activity 59.,High,Host
1095,60,5,User 1095 feedback for activity 60.,High,Host
1095,61,4,User 1095 feedback for activity 61.,Medium,Host
1095,62,3,User 1095 feedback for activity 62.,Medium,Organizer
1095,63,5,User 1095 feedback for activity 63.,Medium,Host
1095,64,2,User 1095 feedback for activity 64.,Medium,Organizer
1095,65,5,User 1095 feedback for activity 65.,Low,Host
1095,66,3,User 1095 feedback for activity 66.,Medium,Host
1095,67,5,User 1095 feedback for activity 67.,High,Host
1095,68,3,User 1095 feedback for activity 68.,Low,Organizer
1095,69,4,User 1095 feedback for activity 69.,Low,Host
1095,70,3,User 1095 feedback for activity 70.,Medium,Host
1095,71,5,User 1095 feedback for activity 71.,Medium,Organizer
1095,72,3,User 1095 feedback for activity 72.,Low,Host
1095,73,2,User 1095 feedback for activity 73.,High,Host
1095,74,1,User 1095 feedback for activity 74.,Medium,Host
1095,75,4,User 1095 feedback for activity 75.,Medium,Organizer
1095,76,2,User 1095 feedback for activity 76.,Low,Host
1095,77,3,User 1095 feedback for activity 77.,Medium,Organizer
1095,78,3,User 1095 feedback for activity 78.,Low,Host
1095,79,4,User 1095 feedback for activity 79.,Low,Host
1095,80,3,User 1095 feedback for activity 80.,High,Host
1095,81,1,User 1095 feedback for activity 81.,Low,Host
1095,82,1,User 1095 feedback for activity 82.,Low,Organizer
1095,83,1,User 1095 feedback for activity 83.,High,Organizer
1095,84,4,User 1095 feedback for activity 84.,High,Organizer
1095,85,1,User 1095 feedback for activity 85.,Low,Host
1095,86,5,User 1095 feedback for activity 86.,Medium,Organizer
1095,87,2,User 1095 feedback for activity 87.,High,Organizer
1095,88,1,User 1095 feedback for activity 88.,Medium,Host
1095,89,1,User 1095 feedback for activity 89.,Low,Host
1095,90,2,User 1095 feedback for activity 90.,Medium,Organizer
1095,91,2,User 1095 feedback for activity 91.,Medium,Host
1095,92,1,User 1095 feedback for activity 92.,High,Host
1095,93,1,User 1095 feedback for activity 93.,Low,Host
1095,94,5,User 1095 feedback for activity 94.,High,Host
1095,95,1,User 1095 feedback for activity 95.,Low,Organizer
1095,96,5,User 1095 feedback for activity 96.,High,Host
1095,97,3,User 1095 feedback for activity 97.,Low,Host
1095,98,2,User 1095 feedback for activity 98.,Low,Host
1095,99,3,User 1095 feedback for activity 99.,Low,Organizer
1095,100,1,User 1095 feedback for activity 100.,Medium,Host
1096,1,5,User 1096 feedback for activity 1.,Low,Host
1096,2,5,User 1096 feedback for activity 2.,Low,Host
1096,3,1,User 1096 feedback for activity 3.,Medium,Host
1096,4,4,User 1096 feedback for activity 4.,Medium,Organizer
1096,5,1,User 1096 feedback for activity 5.,High,Organizer
1096,6,4,User 1096 feedback for activity 6.,High,Host
1096,7,5,User 1096 feedback for activity 7.,High,Host
1096,8,2,User 1096 feedback for activity 8.,Low,Organizer
1096,9,5,User 1096 feedback for activity 9.,High,Organizer
1096,10,5,User 1096 feedback for activity 10.,Medium,Organizer
1096,11,3,User 1096 feedback for activity 11.,Medium,Host
1096,12,3,User 1096 feedback for activity 12.,Low,Host
1096,13,1,User 1096 feedback for activity 13.,High,Host
1096,14,3,User 1096 feedback for activity 14.,Low,Host
1096,15,2,User 1096 feedback for activity 15.,High,Organizer
1096,16,4,User 1096 feedback for activity 16.,High,Organizer
1096,17,5,User 1096 feedback for activity 17.,Low,Organizer
1096,18,2,User 1096 feedback for activity 18.,High,Host
1096,19,3,User 1096 feedback for activity 19.,High,Organizer
1096,20,5,User 1096 feedback for activity 20.,High,Organizer
1096,21,4,User 1096 feedback for activity 21.,Low,Organizer
1096,22,1,User 1096 feedback for activity 22.,Low,Host
1096,23,4,User 1096 feedback for activity 23.,Medium,Organizer
1096,24,4,User 1096 feedback for activity 24.,Low,Host
1096,25,5,User 1096 feedback for activity 25.,Medium,Organizer
1096,26,4,User 1096 feedback for activity 26.,High,Host
1096,27,4,User 1096 feedback for activity 27.,High,Organizer
1096,28,5,User 1096 feedback for activity 28.,Low,Organizer
1096,29,1,User 1096 feedback for activity 29.,High,Organizer
1096,30,2,User 1096 feedback for activity 30.,Medium,Organizer
1096,31,2,User 1096 feedback for activity 31.,Low,Host
1096,32,2,User 1096 feedback for activity 32.,Medium,Organizer
1096,33,4,User 1096 feedback for activity 33.,Medium,Host
1096,34,5,User 1096 feedback for activity 34.,Low,Host
1096,35,4,User 1096 feedback for activity 35.,Low,Organizer
1096,36,1,User 1096 feedback for activity 36.,Medium,Organizer
1096,37,2,User 1096 feedback for activity 37.,High,Host
1096,38,4,User 1096 feedback for activity 38.,Medium,Host
1096,39,3,User 1096 feedback for activity 39.,Low,Host
1096,40,2,User 1096 feedback for activity 40.,Medium,Organizer
1096,41,5,User 1096 feedback for activity 41.,Medium,Organizer
1096,42,4,User 1096 feedback for activity 42.,High,Organizer
1096,43,3,User 1096 feedback for activity 43.,Low,Organizer
1096,44,4,User 1096 feedback for activity 44.,Medium,Host
1096,45,5,User 1096 feedback for activity 45.,High,Organizer
1096,46,5,User 1096 feedback for activity 46.,High,Organizer
1096,47,1,User 1096 feedback for activity 47.,High,Organizer
1096,48,1,User 1096 feedback for activity 48.,Medium,Host
1096,49,4,User 1096 feedback for activity 49.,Medium,Organizer
1096,50,5,User 1096 feedback for activity 50.,Low,Host
1096,51,5,User 1096 feedback for activity 51.,High,Host
1096,52,5,User 1096 feedback for activity 52.,Medium,Organizer
1096,53,3,User 1096 feedback for activity 53.,High,Organizer
1096,54,1,User 1096 feedback for activity 54.,Low,Host
1096,55,3,User 1096 feedback for activity 55.,Low,Organizer
1096,56,1,User 1096 feedback for activity 56.,High,Organizer
1096,57,1,User 1096 feedback for activity 57.,High,Host
1096,58,3,User 1096 feedback for activity 58.,Medium,Host
1096,59,5,User 1096 feedback for activity 59.,Medium,Organizer
1096,60,3,User 1096 feedback for activity 60.,Low,Organizer
1096,61,1,User 1096 feedback for activity 61.,Low,Host
1096,62,1,User 1096 feedback for activity 62.,High,Host
1096,63,1,User 1096 feedback for activity 63.,High,Host
1096,64,2,User 1096 feedback for activity 64.,Medium,Host
1096,65,1,User 1096 feedback for activity 65.,Low,Organizer
1096,66,1,User 1096 feedback for activity 66.,Medium,Organizer
1096,67,2,User 1096 feedback for activity 67.,Low,Host
1096,68,4,User 1096 feedback for activity 68.,Low,Organizer
1096,69,2,User 1096 feedback for activity 69.,High,Host
1096,70,2,User 1096 feedback for activity 70.,High,Organizer
1096,71,5,User 1096 feedback for activity 71.,High,Host
1096,72,5,User 1096 feedback for activity 72.,High,Organizer
1096,73,2,User 1096 feedback for activity 73.,High,Host
1096,74,4,User 1096 feedback for activity 74.,Low,Host
1096,75,1,User 1096 feedback for activity 75.,High,Organizer
1096,76,2,User 1096 feedback for activity 76.,Medium,Organizer
1096,77,2,User 1096 feedback for activity 77.,Medium,Organizer
1096,78,3,User 1096 feedback for activity 78.,High,Organizer
1096,79,3,User 1096 feedback for activity 79.,High,Organizer
1096,80,4,User 1096 feedback for activity 80.,Low,Host
1096,81,3,User 1096 feedback for activity 81.,Medium,Organizer
1096,82,5,User 1096 feedback for activity 82.,Medium,Organizer
1096,83,4,User 1096 feedback for activity 83.,Medium,Host
